run;cycles;instructions;cache-references;cache-misses;r_avg;in_avg;cs_avg;us_avg;sy_avg;id_avg;st_avg;usr_core_avg;idle_core_avg;load1;load5;load15;r_avg_processes;running_avg
1;42613042731;15704416032;3089620811;170691144;2.60;24543.60;60127.60;21.00;8.60;70.40;0.00;0;69.75;1.73;1.90;1.78;2.60;1.80
2;38820081547;17808858128;2583344844;138676817;2.80;22203.60;58056.00;18.40;8.00;73.20;0.00;0;77.45;2.29;2.06;1.85;2.80;1.00
3;48518159426;17470805521;3439335298;197358141;2.60;30418.40;64224.40;23.00;10.60;66.60;0.00;0;64.63;2.03;2.02;1.84;2.60;1.40
4;47761222408;17216489479;3384874049;199610089;2.20;30095.40;58489.80;22.20;9.80;67.60;0.00;0;63.84;2.06;2.03;1.86;2.20;1.40
5;45115225951;17652753399;3128931926;199028917;3.00;26841.60;57629.40;21.20;9.20;69.20;0.00;0;65.67;3.00;2.26;1.95;3.00;1.20
6;49493481669;17750354378;3443706529;210232951;2.20;29869.00;57535.00;22.40;9.80;67.60;0.00;0;63.20;3.56;2.52;2.05;2.20;1.40
7;48646885047;19302832252;3308018220;213584973;3.00;29738.00;67969.00;24.00;10.20;65.80;0.00;0;65.14;3.20;2.60;2.11;3.00;1.00
8;45550422234;16612779706;3132967375;199865866;4.20;26575.00;58377.40;20.40;9.40;70.20;0.00;0;64.86;2.26;2.44;2.08;4.20;1.60
9;49616160592;18027071031;3486780807;216053182;4.40;31041.40;66014.60;25.00;10.80;64.20;0.00;0;63.36;2.69;2.50;2.12;4.40;1.00
10;50938318214;18172278525;3510544846;230643128;3.00;31337.80;64743.80;24.80;10.00;64.80;0.00;0;62.82;3.28;2.73;2.22;3.00;1.00
