Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/Categorias,69140,4410,26,144.44578544974542,0.3103999770246446,2126.3938000192866,115.16476713913798,89.91173324998667,5.734896494539213,26,67,150,250,520,720,890,990,1500,1700,2100
GET,/Mesas,17314,1090,27,144.64537962347214,0.34329999471083283,1630.5355000076815,1568.5366177659698,22.51564578377595,1.4174687480833883,27,68,150,250,520,720,900,990,1400,1600,1600
GET,/Pedidos/5925,52101,3274,27,147.0488275869451,0.3265999839641154,2011.6157999727875,337.3777854551736,67.75370572834184,4.257607964426618,27,68,150,260,530,730,890,990,1500,1700,2000
GET,/Productos,69139,1653,16,43.617816777867276,0.6642999942414463,1773.2401000102982,732.0687311069006,89.91043281994256,2.14961086291912,16,24,32,39,66,130,460,670,1100,1600,1800
PUT,Abrir Mesa,69138,1640,23,41.045467621346795,0.4799999878741801,3363.2225999608636,161.42503398999102,89.90913238989845,2.1327052723456483,23,33,43,50,77,110,190,270,1400,3000,3400
POST,Agregar Item,168636,8366,22,38.03079576544742,0.4486000398173928,2144.505999982357,103.96011527787661,219.29932091907364,10.879397749051034,22,31,39,46,68,100,180,280,970,1600,2100
PUT,Cerrar Mesa,67475,2603,21,40.46202057795188,0.8365000248886645,3255.507999972906,57.94888477213783,87.74651722653819,3.3850194048266604,21,29,38,45,69,110,210,400,1100,2900,3300
,Aggregated,512943,23036,22,68.52572812712654,0.3103999770246446,3363.2225999608636,264.9699440288687,667.0464881175573,29.956706496191682,22,33,46,57,130,360,660,830,1200,2100,3400
